split,stem,tooth_idx,slot,paper_eq1,mask_pca,cej_int_midpoint
train,698,1,1,6.634568180113345,7.073500444962158,7.037092879085129
train,699,0,1,15.732261391582075,16.140785386738518,16.203856561637664
train,699,1,1,6.426939709486381,6.513198829583016,6.5867360998668065
train,699,2,1,54.67668454458546,54.96160096968509,55.015232735930894
train,699,3,1,45.302813194851495,45.67379873858704,45.61668243696069
train,699,4,1,57.65772007584113,57.75902553347958,57.66674054703168
train,7,1,1,32.85804473014462,33.045839024579045,33.615173409930996
train,7,2,1,23.978053143606587,25.183709931579894,25.275738052657697
train,7,3,1,78.83224075241763,7.682708488602715,48.57542042748294
train,700,1,1,3.5246026379520226,3.583202026129981,3.570446797615126
train,700,2,1,4.635695132301627,4.973958925452913,5.094424471228799
train,700,3,1,4.265953909486728,4.3537038918731,4.303440769028443
train,700,4,1,5.414634447803483,5.480046814641225,5.445283495438866
train,701,0,1,5.1533476313666835,5.213168735237039,5.221518149834938
train,701,1,1,40.19559429143174,20.250057441119466,60.57846662142825
train,703,0,1,42.263725941482086,39.063563464918886,48.47418461382275
train,703,1,1,13.107356485231936,13.058385071306693,13.07196055479908
train,704,0,1,45.42965617757503,47.42830380014428,47.487551907309026
train,704,1,1,59.67817994410806,60.47719897320757,61.021450158475545
train,708,0,1,52.53536154616045,24.10078140900263,36.35423749883305
train,708,1,1,15.220933434252581,15.567644799900387,15.5375084159931
train,709,0,1,5.9082040644428195,5.603666872089164,4.634501955731074
train,709,1,1,6.140898672512425,6.420423078877446,5.630345385398668
train,709,3,1,10.211198184473817,10.915480585415311,11.218540142794405
train,712,0,1,2.019601638658232,3.370113591683852,6.57005208081858
train,712,1,1,85.0459432305645,18.9912710016367,74.8651446244256
train,712,2,1,6.5513898799027945,6.415146832267414,6.3847534791664025
train,713,0,0,10.814020587018888,11.106558422186863,10.983521409882279
train,713,0,1,1.1828001072311474,1.4241883148620667,1.53918405429338
train,713,1,1,6.034995771274287,5.959426416879978,5.882046920122557
train,713,2,1,6.278394328439746,6.156581359381514,6.341576174958307
train,713,3,1,7.225707010948006,7.288005193814745,7.236760690539663
train,713,4,1,0.9402453985102737,1.034467062035047,1.9993638691093691
train,717,1,1,0.7062579906442139,0.6920623155110427,0.8898174848391456
train,717,2,1,,8.788075320616425,
train,718,0,1,9.983602708207204,9.955802311167131,10.333330746533925
train,718,1,1,11.149718522125639,14.733236866827243,15.326637019548073
train,719,0,0,16.789844581086236,16.907046653478208,17.452734221854556
train,719,0,1,8.920383383059054,9.442125650536056,10.040893469236115
train,719,1,1,11.896856732815404,17.434870598054147,38.72676312868292
train,719,2,1,24.451548044775638,25.18174843824179,23.150434401735378
train,720,0,1,5.707363525073552,5.977067223775782,4.100437300027929
train,720,1,0,3.585229174727908,3.4267271881832624,3.3013922405292417
train,720,1,1,8.563075729591676,8.406672137175256,8.481231535619594
train,720,2,1,3.475685671799058,3.541712786172825,3.516264366472882
train,721,0,1,19.78536724767455,20.03276505043086,19.95551529355953
train,721,1,1,34.82702181564045,34.914870176581076,35.06312425780632
train,721,2,1,50.2934986044272,30.262609173887274,41.46340413088379
train,722,0,1,21.695573647236372,22.535802230250482,22.56247361978288
train,722,1,1,64.15910901649347,28.315810623897736,54.58699975324202
train,723,1,1,7.612482482640521,7.2198375654928455,7.310046295804558
train,723,2,1,15.1078191794705,15.287700367246778,15.265982791500477
train,723,3,1,6.927848101038762,6.651911495103296,6.577393554504559
train,725,0,1,32.22837998608317,32.923279541081754,32.75667333811426
train,725,1,1,81.6158711974182,82.70504796391455,83.09573845858004
train,725,2,1,46.56435979023688,46.69129334126162,46.64629096699226
train,725,3,1,27.2297891473341,27.10595814332995,27.22978914733395
train,726,0,0,11.204322511445195,11.704784029237546,11.580381699233254
train,726,0,1,5.0613008177246375,5.511304028096539,5.615458277647745
train,726,1,1,10.751269974161245,11.060972631644699,11.05471648007586
train,727,0,1,4.169285013396813,4.663754093721974,5.246934185764718
train,727,1,0,8.821499399920983,7.193564521848579,7.196671773349926
train,727,1,1,15.705215118086368,15.911357760291944,15.9122674100924
train,727,3,1,6.451528057671128,7.157912654083232,8.123394718282306
train,729,1,0,10.584310688963498,11.124614547841869,13.229804997551978
train,729,1,1,5.315564319197516,4.939233661331515,5.560705945944029
train,729,2,1,6.5205487810121,6.5646135691948855,6.557427291830309
train,729,3,1,8.580936530576608,8.646846103479772,8.81740992290456
train,730,0,1,19.444575117127044,19.364909873157256,19.469063116325195
train,730,1,1,10.805301881130479,9.815326807507436,11.503251462256749
train,730,2,1,,31.08520170416964,
train,731,0,0,22.506741394169314,22.552853793778223,22.54607346191622
train,731,0,1,17.17161652420298,17.276626386486036,17.28901226302334
train,732,1,1,4.316490758509359,3.946123963386239,4.978756588903329
train,732,2,1,17.725983677653424,18.345092427248293,18.469693491246506
train,732,3,1,13.323903642058992,13.723750442295923,13.615425125133465
train,732,4,1,0.9770218182636268,1.000553858033021,1.001003201700339
train,733,0,1,7.439157528713417,7.703313223061355,7.8379127663951165
train,733,1,1,1.0838070682414496,1.1525055422016677,1.2316512954099443
train,733,2,0,1.817736558986749,1.5496659134003439,1.6993664617196667
train,733,2,1,55.673348791285484,0.21203260271632945,0.4684030846230937
train,733,3,1,67.50557307941756,29.00510292535311,68.38656146392938
train,733,4,1,12.065561408918926,13.57432705061983,12.614543948265048
train,734,1,1,11.515671024474033,13.600377851033596,14.240896076810616
train,734,2,1,15.23803508431872,15.264978468236853,15.405652183115398
train,735,0,1,25.716190234605797,26.163285898415005,26.244691288086774
train,735,2,1,13.177415084087876,13.227081064853952,13.217376790804492
train,738,0,1,24.206848665667597,24.271617351874212,23.411129080563036
train,738,1,1,37.9722750679749,38.492132224815116,38.552747012392466
train,738,2,1,62.956185740925875,18.419724068225936,40.78029534545493
train,738,4,1,22.909906034237533,23.793448241789317,24.198162593308357
train,739,0,1,30.68807624982074,31.254026484809298,31.298186168737217
train,739,1,1,26.696086285589992,26.77534716921624,26.720987425570193
train,739,2,1,22.339673002041923,22.19347169863759,22.27480171622138
train,739,3,1,3.949951620701871,4.211112563632688,4.511272113188365
train,739,4,1,18.482282127660287,18.78292019913407,19.18080428107494
train,742,0,1,14.378984831581395,15.171485258912737,11.450897288623091
train,742,1,0,14.6630599183827,14.68605283373416,14.67935140784434
train,742,1,1,15.928578244185779,16.516526397275552,16.681586131359488
train,743,0,0,11.907870275646305,12.409680165645927,12.508130663127773
train,743,0,1,6.799779104248126,6.468152702491686,6.53460384685938
train,743,1,1,,0.6901040026546542,
train,743,2,1,7.040502896802615,6.974994410537355,7.045228294861146
train,745,0,1,6.07573670219062,6.525260268530383,6.4025112714603996
train,745,1,0,12.062483342062407,12.005110734056528,12.55716143838769
train,745,1,1,6.378582985058112,6.449958651385236,6.609043230901168
train,745,2,1,10.95172934811839,10.868752083358569,10.907496721702097
train,745,3,1,20.50178121756566,20.421450747016763,20.454052732460564
train,746,0,1,22.880447558231342,23.473668579832342,23.374764200449576
train,746,1,1,6.548114542176911,7.532820172362785,8.429330058259598
train,746,3,1,8.30721169687279,8.340300658648632,8.461812192427312
train,747,0,0,12.133405448209825,12.338004379052665,12.775620921072234
train,747,0,1,10.160050617550116,10.495516306863996,10.306267227447059
train,749,0,1,16.100213409900682,20.01952308466821,19.644848649236774
train,749,1,1,5.900998340039267,6.857272298188207,1.4742053862123556
train,749,2,1,85.95602585722602,12.334618522113178,44.72160002615218
train,75,0,1,27.985538059102254,30.593151473630737,30.866044952172743
train,75,1,1,26.004313534479344,28.239919183237035,28.340211581520048
train,75,2,1,48.83381551302063,50.602833238712094,50.56086816143749
train,750,0,1,65.71391519508948,65.7813742920735,65.77358075431576
train,750,1,1,45.808056121399396,43.68064304554867,44.76721813738207
train,750,2,1,25.831998236856908,25.826534747485013,25.842700162855852
train,751,1,1,26.698114363636154,29.130717453968717,36.348537644609344
train,751,2,1,68.02827425017443,70.88356859027047,70.70336251887557
train,753,0,1,24.68535400104525,25.10447006736906,25.16126530200266
train,753,1,1,44.73885382992654,24.88955835598714,37.02454265939412
train,755,0,0,8.510969050709239,8.4304379245221,8.451175602722016
train,755,0,1,13.878237762720453,14.43106010910988,14.594387466866895
train,755,1,1,14.063354495640205,14.1898186688552,14.169907051388876
train,759,1,1,23.18603964281751,23.411672936382498,24.34019590529648
train,759,2,1,41.355135810370484,41.565534633881285,41.56609625633037
train,759,3,1,34.56275910465074,34.74705631038536,34.74977354919926
train,759,4,1,14.566184312187708,18.879288365539285,32.5422381623345
train,76,0,1,20.94465236833906,22.688288844199345,22.602853179988077
train,76,1,1,67.84969652415265,65.98085826673409,66.77250535744511
train,761,0,1,13.258307909216144,13.314614523505838,13.29080861688009
train,761,1,0,14.681447975925085,15.43484849292972,16.16553049450818
train,761,1,1,5.2521392989420725,5.123007089595116,5.195042805087112
train,761,2,1,26.53870414542425,27.179374519118287,26.905189979052928
train,762,0,1,50.912869711744605,51.508139879473845,51.58769456806912
train,762,1,1,63.49517855707981,63.503719896812974,63.495178557079804
train,762,2,1,40.333819354183916,40.75472487438473,40.58176878695919
train,765,0,1,24.736109885042183,25.730376388311722,21.276163995959767
train,765,1,1,12.903271310433217,13.21332109417233,13.167344877806395
train,767,0,0,18.663154026258077,19.528196916907635,19.280526450318373
train,767,0,1,28.242057869807702,28.356904715997032,28.543799883486077
train,767,1,1,46.4819199699274,49.51995333863105,50.65211208961856
train,767,2,1,11.074108526333886,12.470475199947922,13.210368859686742
train,77,2,1,41.64663004196803,28.39875625383777,34.08722851201326
train,772,1,0,2.2179504787375777,1.9783188271755334,0.9843871924476753
train,772,1,1,3.556274329712713,3.821877269525912,2.736998299086237
train,772,2,0,6.038835020055639,6.068182719055924,6.291211759243128
train,772,2,1,4.7796872917004585,4.9794003811810015,5.196428746649212
train,772,3,1,3.691790876995909,3.692786683633208,3.6922238122668856
train,773,0,1,46.731663082620045,47.21738729882724,47.196322922622784
train,773,1,1,34.61644362870683,36.013740549600016,36.23988147446218
train,773,2,1,22.45545496904951,23.829271380237536,24.017666260164003
train,773,3,1,3.2290845257391148,3.5902021551122196,3.8963702877131556
train,774,0,0,12.270060954884569,13.359895088353795,13.904831456219464
train,774,0,1,27.818250040843477,28.10509938157764,27.921508711728332
train,775,0,1,13.99138859379819,19.190300086878153,18.88473921004982
train,775,1,0,2.33434206009414,2.5373278573107965,2.467982666154546
train,775,1,1,5.790888444011758,6.492390343396526,6.67816616969276
train,777,0,1,40.56428333161774,41.148869266441196,41.50975769011236
train,777,1,1,18.17609805607229,18.402401595205596,18.457857622194513
train,787,0,1,9.419590916529689,9.420550873948548,9.46574968931208
train,787,1,1,6.185306462629312,6.0279773225970645,6.100124987322826
train,787,2,1,,4.384330002995114,
train,787,3,1,17.680017926432964,18.291356449931303,17.818902696316577
train,787,4,1,7.924655752910432,8.12396504116453,8.058865621239471
train,789,1,1,7.542611436375359,8.237805321820717,8.769505262865957
train,789,2,1,11.795806622240436,12.524743956452363,11.554715141986803
train,789,3,1,86.08580739641474,87.19682944645028,87.45161253921955
train,79,0,1,1.3697104677065461,1.3876733402692945,0.9505640030121587
train,79,1,1,21.185262219321366,21.376686224550983,21.318941177774708
train,79,2,1,27.56760551347036,27.638396424118532,27.638480543034362
train,79,3,1,97.39110712307115,6.093726781331397,47.93388442021851
train,791,0,1,10.438844641209274,10.474156108940845,10.454577489021757
train,791,1,1,4.285451900555568,4.225561075879103,4.266471400645265
train,791,2,1,17.353887754631415,17.66567636526404,17.44419979217066
train,793,0,0,28.85453724656264,29.112268096525856,29.168565565941684
train,793,0,1,69.29855243178623,71.8231419488997,71.44602402408078
train,793,1,1,57.85070519818699,62.48830210828674,62.817232503865625
train,793,2,1,15.625210240947881,16.46821631521414,17.109405073576838
train,793,3,1,17.558552110887216,17.546130549660646,17.56807258215773
train,794,2,0,4.3889250145194305,4.778892855387116,2.24843834831284
train,794,2,1,6.119492666379399,5.794617218098798,
train,795,1,1,10.264649260011899,10.28789259498516,10.267853431698477
train,795,2,1,26.434556472868397,27.52127641187393,27.665387640099965
train,795,3,1,33.87471431567101,34.0480674443649,34.01776132457418
train,795,4,1,7.616845913785118,7.608072209675656,7.617149513690025
train,796,0,1,16.724106568439847,17.49729881406665,17.912366280612847
train,796,1,1,30.528930723382985,26.99682800702587,42.406171103123
train,796,2,1,33.67386881568041,30.888026952555194,39.39295935524017
train,80,0,1,43.589147430846495,46.0707354880768,46.941620122357776
train,801,0,0,7.666453921677608,8.009647349513424,8.534412773140774
train,801,0,1,7.135959563068177,7.1513623000561495,7.641336713084197
train,801,1,1,5.094949398299122,5.323621578704383,2.293825610545292
train,801,2,1,11.012223019124564,11.074710312276622,11.11985940766827
train,802,0,1,41.952534613450574,41.99372880686325,41.99182142048144
train,802,1,0,36.207758026200345,38.97674322285662,40.81120765514484
train,802,1,1,37.66411951359462,38.29335265494151,37.86012065933343
train,802,2,1,23.771516515925605,27.172389697243226,27.422429222915056
train,803,0,1,30.54477883124596,31.069759524017925,31.091359439333356
train,803,1,1,45.418413724158704,46.97747851015628,46.72473498309646
train,803,2,1,23.356563355508765,23.567157163179836,23.497107428491073
train,805,0,1,49.383526227589606,50.3860980158158,50.31551480481029
train,805,1,1,57.18015277061522,60.02189800074306,60.576039287942265
train,805,2,1,70.60076270384083,73.47032416126584,73.72969165097243
train,805,3,1,57.22324995279827,57.186667711383855,57.223249952798284
train,806,0,0,34.257979072192235,34.671191043028,34.53764377485539
train,806,0,1,41.979768786127195,42.31145699348598,42.584532355591236
train,806,1,1,29.042497457548755,29.893835590054575,25.564275025319017
train,807,1,1,40.3357487459628,41.70720619988437,40.99209631580398
train,807,2,1,21.457750062341756,22.01223268198223,22.09160020951907
train,809,0,1,50.78038453239684,50.98761688520217,50.971914296553045
train,809,1,1,94.87079320922444,90.10572125914118,91.5361001726462
train,809,2,1,19.806161689526537,20.686169728534537,21.556035301288127
train,812,2,1,12.649072045411517,13.386585778901525,10.690408819393538
train,812,3,1,14.296181003429181,14.657491502490489,13.049495180042541
train,815,0,1,21.482495124209457,22.60214444134416,23.472926599766758
train,815,1,1,43.43825153031117,46.46524414286634,47.02871795460864
train,815,2,1,87.67384733703089,89.05912369303446,88.38879182200634
train,815,3,1,65.2737961604684,39.30073121046921,55.35963464168062
train,818,0,1,13.675917791962933,14.198632842876485,14.158842488009475
train,818,1,1,16.76379502228502,16.907668826168354,17.22332935305097
train,818,2,1,57.331706635645176,62.6370265217498,62.24804964840792
train,82,0,1,49.75831154565399,24.820759660608086,49.75831154565402
train,82,1,1,44.53733538409719,46.945777830677486,46.95552084819357
train,82,2,1,60.95276920425553,61.49334810231951,61.42121030958235
train,82,3,1,32.07767553405043,33.00367044730601,33.056502412703026
train,820,0,1,25.624233285505237,26.15083120515035,27.735352603091645
train,820,1,1,38.73243539139983,39.0429014641329,39.024494466311204
train,820,2,1,31.947182683916363,32.31143581256096,32.40423656757746
train,820,3,1,20.47637716671074,20.520807740031646,20.515206367007288
train,820,4,1,12.258754778153753,12.314581253701684,12.390477025870112
train,822,0,0,8.760124613822933,8.53033269158489,8.798210336833032
train,822,0,1,10.778460021603934,11.567510983538396,12.331428749935256
train,822,1,1,11.127879645754875,13.264944746804114,12.685748470546567
train,822,2,1,4.3148119484981935,4.658326362066913,2.2181622228500664
train,823,0,1,28.615009270627763,28.842178308970194,28.845165915602283
train,823,1,1,39.715175993908474,42.29126288871111,42.833709120401345
train,823,2,1,48.0993807723541,38.14006342000319,42.55453839340565
train,824,0,1,75.2605773454697,78.89045035083171,79.07975243580762
train,824,1,1,59.4237874738515,36.90135324972657,49.278383925947836
train,824,3,1,53.15376959767156,54.26167709158508,54.31573507728824
train,827,0,1,20.21938888042331,20.892994577658637,20.883472150143152
train,827,1,0,31.86057179309077,32.2150901992615,32.41428130940495
train,827,1,1,21.95503462896078,22.092195057566073,22.044485864184317
train,827,2,1,46.77043043442492,48.74768056865692,43.890072654322495
train,828,0,1,25.256275008541106,25.72810317946001,25.715369357320306
train,828,1,1,72.32787603422017,9.659452271254487,45.107277722892306
train,828,5,1,23.282572952973304,24.346703345518854,25.240099813778798
train,829,0,1,7.6704067423049676,,
train,829,1,0,3.695373627212627,3.5206926080450165,3.1575954897327376
train,829,1,1,8.348779173019565,9.421139176253401,8.795035351781396
train,829,2,1,8.947466925042315,9.049741200373832,8.99413674240613
train,83,0,1,21.021202758905698,21.744972353267066,21.77532776622071
train,83,1,1,24.782183169895568,25.345177012071236,25.308085265433363
train,83,2,1,34.992905846347796,36.61902896594687,40.949393509087436
train,830,0,1,10.370641881785135,10.907201609409924,10.920934199908015
train,830,1,1,,5.720784876039105,81.01711386412228
train,831,1,1,98.47752415102057,14.475685235829799,78.21517916620267
train,831,2,1,97.10926837755692,12.692696257300348,69.44621880732285
train,831,3,1,75.75162582225707,9.37285554997064,62.11316210866236
train,832,0,1,29.625194526114534,29.7868934752533,29.774727992830126
train,832,1,1,13.604734230978535,13.670710058392203,13.705127761470532
train,832,2,1,90.45984505654842,91.36300779241272,91.01158507589602
train,832,3,1,58.547393956781846,58.985503475875234,58.86156820560642
train,834,0,1,81.2247177788876,82.55849296785814,82.52074299922998
train,834,1,1,27.045304610975734,27.87148119405684,28.091143437589245
train,834,2,0,34.45814536183852,34.59901430451618,35.29114245078725
train,834,2,1,42.309428418359396,42.23443108816692,42.3014458980428
train,834,3,1,21.246773138363853,21.53407740938021,21.750552033618042
train,835,1,1,13.073709550335344,12.929714090427094,10.51635775904719
train,836,0,0,17.606036962317383,18.351945595514977,18.623440933316214
train,836,0,1,37.43593348624343,37.19857868886376,37.29524699694003
train,836,1,1,45.19016325310157,47.224693810020035,42.18760512292577
train,836,2,1,19.498648952707132,19.842337499455333,19.780660740035223
train,838,1,1,5.873108083097031,6.05343278300362,0.5419964520942834
train,838,2,1,7.330843298456986,7.468133734520118,7.4181614387660435
train,839,0,1,10.366196904347873,10.604947011401205,10.547589086931001
train,839,1,1,7.0069437538955714,7.270108247852079,7.201984166500106
train,839,2,1,4.15365276278402,5.049976171193661,3.9009341068556656
train,84,0,1,20.945078505383552,21.52068211038052,21.419221237811808
train,84,1,0,25.048407301086193,25.02762828018726,25.03704240841466
train,84,1,1,20.03509054887399,20.279752291547855,20.448134493551294
train,84,2,1,15.613794155049474,15.901576512473273,15.989380026113894
train,840,0,1,5.570818417628097,5.670729448472269,5.654585935641709
train,840,1,1,0.6477382153562256,7.761944104047264,47.378452504764006
train,840,2,1,21.552889070720564,21.76289034758168,20.151344783310314
train,841,0,1,48.131403569439655,49.156560013561275,49.20591166575853
train,841,1,1,55.761708791522544,32.23310194408532,44.72187589324797
train,841,2,1,14.08659542917466,15.36077149465426,15.571429856142641
train,841,3,1,50.66702971028315,50.73399843923313,50.667029710283174
train,842,0,1,48.04002889176847,27.785294325571165,37.518438562515186
train,842,1,1,29.108230854060107,29.21773740879957,30.242887982985927
train,842,2,1,51.36951919380982,51.827966589557285,51.67941469600932
train,842,3,1,54.897699041477765,56.047881380312425,56.160403004401836
train,843,0,1,,3.187039607480851,58.89517969208955
train,843,2,1,44.70789221713915,45.506357931411536,45.30131809842427
train,844,0,0,6.0447792247779315,6.822567730759814,7.792840827041646
train,844,0,1,12.850822699640432,11.09615002126252,12.299279737277542
train,844,1,0,31.144314178393017,31.318425472622284,31.383943944227493
train,844,1,1,21.449494827078293,22.00111082811341,21.91175458676886
train,844,2,1,63.56093175534397,22.27009527776545,52.810783152049204
train,845,0,1,20.990281582404048,21.003389614224258,21.0256127293747
train,845,1,1,55.29249375741361,42.03206339895388,66.26280986548913
train,845,2,1,63.622785727256705,48.406015217404466,74.89546011716159
train,847,0,1,34.39218636958808,34.52270167268268,34.69329742270639
train,847,1,1,32.26512952922725,32.29534617605124,32.31638093295313
train,848,0,1,29.93098991524088,30.226185783714328,30.219706376945922
train,848,1,1,33.88661543295056,34.37991660838783,33.3317298896551
train,849,0,1,19.46854939790633,20.378358089767275,20.839031893995205
train,849,1,1,42.17672549794203,43.997121442264515,43.8964600533149
train,85,1,0,43.55321976904402,44.79978386239901,45.93656621105563
train,85,1,1,41.876527942693734,42.24845485900678,42.059656713471604
train,850,1,1,3.3341872606812686,3.9714330998821894,4.986088043816377
train,850,2,0,6.080089845547506,6.124419598167648,6.132493975721358
train,850,2,1,7.680746159862098,7.913278169657452,7.891450291347442
train,850,3,1,6.34303206030979,7.194932557723385,7.684238091256662
train,856,0,1,19.21676704829462,19.907184121027434,25.235716674868165
train,856,1,0,27.58925982983508,28.942425089584177,29.211655389339874
train,856,1,1,31.467959175369526,31.844938365926375,31.73762026173727
train,857,0,0,77.96032250633587,77.99618116048345,78.09891435039124
train,857,0,1,21.98495210009834,22.71601776869033,22.577610434524466
train,857,1,0,31.34005098586179,31.246069559861173,31.442565913562536
train,857,1,1,17.833149602042162,18.968895521324747,19.56300237354558
train,857,2,1,12.991565440648504,12.919013610639634,12.918087242044301
train,857,3,1,11.972356809740793,13.117097300480147,13.698978054919248
train,858,1,0,12.707811824402809,12.743166747263452,12.784176890841803
train,858,1,1,10.00805596692845,10.016707214054783,10.137693999340042
train,86,0,1,7.397967566595395,7.926080245801476,8.282082801036381
train,86,1,0,25.36954811534607,23.572591595984612,24.564054473116865
train,86,1,1,25.622480487864873,26.720070741038114,27.45959349364583
train,86,2,0,27.425363211454258,26.30910412075542,27.930038635286824
train,86,2,1,27.46466443863755,28.578084268266835,29.157178885231282
train,86,3,1,18.115332165278303,22.300372310559737,24.386032186095484
train,860,1,1,34.538907992623535,35.32646661248256,35.42219357570668
train,860,2,1,53.46212518579424,44.03140649988455,48.34160107492123
train,861,0,0,38.71554001224612,38.71424841179366,38.80522426472396
train,861,0,1,27.427953652421934,28.737525655613805,28.91770442366413
train,861,1,0,33.97045426219593,34.17471783679428,34.2661773955366
train,861,1,1,71.07551098305285,72.22660784350569,71.92673272981222
train,862,0,1,96.4870804823685,96.95826457059268,97.30135801884752
train,862,1,1,32.159981995091776,33.23617719984408,33.06906172080264
train,862,2,1,28.588450127534703,28.629162700462835,28.593406371436576
train,862,3,1,79.50125185927325,80.61077625656323,81.4812629880693
train,863,0,1,49.664143888855286,50.65500337231354,48.519771108962885
train,865,0,1,47.662410805635,48.90996093783422,48.863224534691
train,865,1,1,23.66326188945421,24.00694982175018,23.983566896665554
train,865,2,1,14.482277424070295,14.850327882360467,14.806393480006605
train,865,3,1,9.163897544410379,17.197268863665528,74.91544550864708
train,867,4,1,52.16445217502047,53.33927617592648,53.66539211173661
train,868,1,1,35.24814298282108,10.473625575485931,
train,868,2,1,45.70177144091836,20.744829176803,100.0
train,869,0,1,39.09404485614734,39.145457285674865,39.1126603398994
train,869,1,1,20.161002739359915,20.091784912953024,20.113246732330907
train,869,3,1,23.511051495992678,23.521418718229153,23.523745589901456
train,873,0,1,17.712769350923462,18.218250147436798,18.175286134702535
train,873,1,1,22.264741852510777,22.930624977400498,23.096720425326204
train,874,0,1,58.38559739210788,58.771690793241426,58.66263090193834
train,874,1,1,39.94521884144437,39.89941901948345,40.03875874137751
train,875,0,0,19.80644274418802,19.903684840121215,19.886646385429813
train,875,0,1,11.047326232758268,11.02122959615553,11.01613158749596
train,875,1,1,18.478700301185214,18.55783958044583,18.51294268737419
train,877,1,1,34.958925765395925,35.4047786717382,35.40069233525205
train,877,2,1,23.386519938797374,24.49270712569972,24.845081467176918
train,877,3,1,38.73790273468048,39.600878076425836,39.76320671820376
train,877,4,1,,100.0,
train,879,0,0,7.930533566993368,8.462763710187886,8.373002911933465
train,879,0,1,5.064008073846349,5.317472086380165,5.376816847355411
train,879,1,1,8.818640667419128,9.235115192947378,6.011303702452389
train,879,2,1,9.56184212167155,9.776680996298515,9.612376485033108
train,88,0,1,24.065997058546845,24.657095126786405,24.94365509865523
train,880,1,1,2.8380093249289384,3.1098878008882345,3.9711104014379126
train,880,2,1,4.979795229450601,6.299984388994822,6.053434247425595
train,886,0,1,17.770618784530328,17.83261690375215,17.841747412646168
train,886,1,1,3.1091804441541915,2.9339101638228122,6.842741856116484
train,888,0,1,16.252977652236453,15.66445372973963,16.447200644730987
train,888,1,0,26.88414619122358,26.36302267302277,26.914410659609867
train,888,1,1,18.416036296296802,19.86698611872969,21.065825190977606
train,888,2,1,15.937895561360063,16.1966949946512,16.190909806544727
train,888,3,1,8.587012353482852,8.198224661998834,8.526777795497132
train,889,0,1,8.212722612256208,8.232752658346502,8.1975809840201
train,889,1,1,81.45153017437339,83.20877150180763,83.11242997387292
train,897,1,0,10.76023193981352,10.653058537273166,10.784648817874361
train,897,1,1,2.5313147741765434,2.9441924754135402,3.591091108983245
train,897,2,1,2.831230454068569,3.8124362816215362,4.30571016816362
train,897,3,1,6.499452277278402,7.160339745712441,7.369467326663842
train,898,1,1,90.93375796256773,13.828474545284061,83.71670267109977
train,898,2,1,17.53033897527222,17.74266746739671,16.893941315948492
train,9,1,1,76.86932046201711,78.96829751488758,78.90722248514963
train,9,2,1,13.163450773549542,14.092938232696312,14.42118812093984
train,9,4,1,10.579376695034203,10.740103235856514,10.665066283816778
train,90,0,1,59.41602965564534,59.4701829514604,59.42438087589635
train,90,1,1,61.980127821123986,56.31680469044957,59.100381495031954
train,900,1,0,7.93078413228005,7.764489681541158,7.748569625424732
train,900,1,1,5.532640066376875,5.186459350355782,5.21266062347596
train,900,2,1,6.67052694211485,6.599372368184625,6.67625582426287
train,901,1,1,89.5305571407946,16.80237845423347,74.87920925758293
train,901,3,1,,6.73567197657284,
train,902,0,1,46.24468257386671,46.53713707036838,46.54768038351025
train,902,1,1,71.14498293925817,59.329191235399584,65.00195643502909
train,903,0,1,9.857713557624749,9.931267217421942,9.928641234606179
train,903,1,1,19.75315932435693,20.74165239415226,20.454142029550283
train,903,2,1,13.656836553107258,13.646797683597814,13.669390697631819
train,903,3,1,5.900229508952007,5.978231597920882,5.92957198934125
train,905,1,1,22.621783393309013,22.935944663707772,22.98729059952233
train,905,2,1,27.259184574231547,28.10013598733573,25.445367657576096
train,905,3,1,55.45666634237366,55.696064119123555,55.726349523644544
train,905,4,1,57.37215944783013,58.59345163023433,59.67223980819294
train,91,0,0,25.645372034535086,26.382984329383213,27.668500016188553
train,91,0,1,43.68389192465127,43.78835407504507,43.62565066782194
train,910,0,1,14.918185817894539,14.970388955378052,14.948599022012099
train,910,1,0,24.820723933805425,24.777072705875568,24.69941673305271
train,910,1,1,22.80653452009698,22.280524734827477,22.517101444527523
train,910,2,1,34.00692375154009,33.71700499261247,37.49555281300656
train,910,3,1,9.253363363647551,9.147901168337974,9.317995395071826
train,912,0,1,54.71586030721759,55.10962358269733,54.847306515133155
train,912,2,1,28.56127399395849,49.84985249968878,54.139722624024486
train,912,3,0,40.92579867525723,42.3059073071718,42.36973251041371
train,912,3,1,37.79114535025985,38.12188640790325,38.08071322315763
train,914,0,1,22.70884979500988,22.934096588949892,24.389492610634207
train,914,1,1,14.072042281158515,14.02057092392993,14.0340362356247
train,914,2,1,16.019026759153345,15.996399461443112,15.999268437614
train,914,3,1,12.129271905283236,11.332633103360115,11.891540663118699
train,919,1,0,36.64310311328748,42.27538024535706,43.132711082467566
train,919,1,1,43.01026071611066,43.23382192479847,43.12857528706418
train,919,2,0,37.62709184000654,37.825264641322434,37.853929270742924
train,919,2,1,34.24838713584021,34.88673141085737,34.832820670602125
train,92,0,1,64.47498088942385,64.9257202285606,64.92045045972768
train,92,1,1,36.998941733906435,37.33582945926658,37.38262592707344
train,92,2,1,46.72937535479428,48.792986060240054,52.17752334892807
train,921,0,1,18.1686280673068,18.862210606150576,19.150458918888884
train,921,1,1,18.380781552649594,19.074275160401285,19.25890181623231
train,921,2,1,26.035171648341105,27.08728104950568,27.19272358837791
train,921,3,1,13.836324813486753,14.17083153989654,14.079594806065293
